country_id,country_iso3_code,year,growth_proj,in_rankings,eci_sitc,eci_rank_sitc,eci_hs92,eci_rank_hs92,eci_hs12,eci_rank_hs12
4,AFG,1995,,True,-0.567,95,-0.451,93,,
4,AFG,1996,,True,-0.768,108,-0.477,91,,
4,AFG,1997,,True,-0.275,77,0.063,64,,
4,AFG,1998,,True,-0.423,82,-0.278,78,,
4,AFG,1999,,True,-0.719,106,-0.249,75,,
4,AFG,2000,,True,-0.547,95,-0.169,71,,
4,AFG,2001,,True,-0.074,67,0.021,66,,
4,AFG,2002,,True,-0.538,91,-0.334,83,,
4,AFG,2003,,True,-0.766,105,-0.485,94,,
4,AFG,2004,,True,-0.584,93,-0.468,91,,
4,AFG,2005,,True,-0.05,63,-0.135,75,,
4,AFG,2006,,True,-0.94,117,-0.682,107,,
4,AFG,2007,,True,-0.867,113,-0.842,107,,
4,AFG,2008,,True,-0.196,70,-0.206,75,,
4,AFG,2009,,True,0.449,45,0.458,48,,
4,AFG,2010,,True,-0.005,59,-0.008,66,,
4,AFG,2011,,True,-0.784,108,-0.852,110,,
4,AFG,2012,,True,-0.731,103,-0.833,109,-0.624,105
4,AFG,2013,,True,-0.95,117,-1.058,117,-0.954,112
4,AFG,2014,,True,-0.945,117,-0.956,115,-0.847,109
4,AFG,2015,,True,-1.128,129,-1.302,131,-1.071,119
4,AFG,2016,,True,-1.284,138,-1.543,139,-1.439,136
4,AFG,2017,,True,-1.23,132,-1.127,127,-1.188,130
4,AFG,2018,,True,-1.221,132,-1.263,129,-1.23,128
4,AFG,2019,,True,-1.166,131,-1.156,123,-1.121,122
4,AFG,2020,,True,-1.238,140,-1.134,128,-1.163,129
4,AFG,2021,4.828,True,-1.245,138,-1.133,126,-1.139,128
4,AFG,2022,4.252,True,-1.271,136,-1.347,136,-1.322,136
4,AFG,2023,4.016,True,-1.369,134,-1.316,135,-1.346,135
24,AGO,1995,,True,-2.008,141,-1.914,137,,
24,AGO,1996,,True,-1.86,141,-2.328,141,,
24,AGO,1997,,True,-1.879,140,-1.57,135,,
24,AGO,1998,,True,-1.818,140,-1.579,135,,
24,AGO,1999,,True,-1.615,136,-1.505,133,,
24,AGO,2000,,True,-1.932,142,-1.938,141,,
24,AGO,2001,,True,-1.901,144,-1.454,135,,
24,AGO,2002,,True,-1.535,143,-1.898,144,,
24,AGO,2003,,True,-1.588,143,-1.812,141,,
24,AGO,2004,4.46,True,-0.84,109,-0.848,108,,
24,AGO,2005,2.98,True,-1.421,136,-1.257,127,,
24,AGO,2006,2.89,True,-1.67,141,-1.654,135,,
24,AGO,2007,2.74,True,-1.627,138,-1.649,137,,
24,AGO,2008,2.77,True,-0.694,105,-1.516,135,,
24,AGO,2009,2.74,True,-1.551,139,-0.96,115,,
24,AGO,2010,2.56,True,-1.413,136,-1.427,136,,
24,AGO,2011,2.82,True,-1.417,137,-1.23,127,,
24,AGO,2012,2.81,True,-1.251,133,-1.322,134,-1.86,140
24,AGO,2013,3.3,True,-1.121,127,-1.265,130,-2.127,142
24,AGO,2014,2.39,True,-1.58,139,-1.736,142,-1.417,131
24,AGO,2015,5.14,True,-1.032,123,-1.078,118,-1.071,120
24,AGO,2016,3.66,True,-1.167,131,-1.092,124,-1.239,129
24,AGO,2017,3.28,True,-1.638,142,-1.581,139,-1.619,139
24,AGO,2018,3.47,True,-1.764,145,-1.505,138,-1.529,137
24,AGO,2019,4.55,True,-0.97,119,-1.204,127,-1.246,127
24,AGO,2020,2.62,True,-0.65,97,-0.893,111,-0.881,111
24,AGO,2021,2.62,True,-1.022,121,-1.25,135,-1.262,134
24,AGO,2022,4.097,True,-0.297,73,-0.758,103,-0.757,104
24,AGO,2023,3.26,True,-1.069,127,-1.052,123,-0.979,115
8,ALB,1995,,True,-0.58,96,-0.473,94,,
8,ALB,1996,,True,-0.628,96,-0.264,81,,
8,ALB,1997,,True,-0.419,83,-0.367,83,,
8,ALB,1998,,True,-0.521,86,-0.438,91,,
8,ALB,1999,,True,-0.595,95,-0.347,80,,
8,ALB,2000,,True,-0.15,68,-0.204,75,,
8,ALB,2001,,True,-0.246,75,-0.159,74,,
8,ALB,2002,,True,-0.147,70,-0.292,78,,
8,ALB,2003,,True,-0.115,66,-0.141,72,,
8,ALB,2004,2.92,True,-0.325,76,-0.252,81,,
8,ALB,2005,2.53,True,-0.35,82,-0.233,82,,
8,ALB,2006,2.25,True,-0.377,83,-0.352,89,,
8,ALB,2007,2.53,True,-0.395,84,-0.309,80,,
8,ALB,2008,3.75,True,0.213,52,0.224,57,,
8,ALB,2009,3.95,True,0.383,47,0.417,49,,
8,ALB,2010,2.02,True,-0.416,85,-0.592,97,,
8,ALB,2011,2.08,True,-0.326,80,-0.487,88,,
8,ALB,2012,2.25,True,-0.444,87,-0.464,90,-0.149,85
8,ALB,2013,2.21,True,-0.543,88,-0.505,91,-0.422,90
8,ALB,2014,1.83,True,-0.52,87,-0.57,92,-0.403,89
8,ALB,2015,2.67,True,-0.686,97,-0.745,102,-0.658,95
8,ALB,2016,3.73,True,-0.644,96,-0.66,97,-0.581,95
8,ALB,2017,3.31,True,-0.391,81,-0.514,89,-0.522,92
8,ALB,2018,3.38,True,-0.565,94,-0.53,94,-0.523,94
8,ALB,2019,3.32,True,-0.618,90,-0.558,91,-0.517,89
8,ALB,2020,3.22,True,-0.592,93,-0.397,84,-0.418,86
8,ALB,2021,3.22,True,-0.575,91,-0.368,79,-0.359,80
8,ALB,2022,1.558,True,-0.496,89,-0.459,87,-0.428,84
8,ALB,2023,1.807,True,-0.339,82,-0.298,79,-0.297,78
784,ARE,1995,,True,-0.45,85,-0.116,72,,
784,ARE,1996,,True,-0.509,88,-0.187,75,,
784,ARE,1997,,True,-0.498,88,-0.194,74,,
784,ARE,1998,,True,-0.498,85,-0.394,84,,
784,ARE,1999,,True,-0.517,91,-0.347,81,,
784,ARE,2000,,True,-0.562,96,-0.249,79,,
784,ARE,2001,,True,-0.339,80,-0.272,77,,
784,ARE,2002,,True,-0.368,79,-0.062,70,,
784,ARE,2003,,True,-0.038,63,-0.078,69,,
784,ARE,2004,1.93,True,-0.118,64,0.09,61,,
784,ARE,2005,1.73,True,0.01,60,-0.129,72,,
784,ARE,2006,1.88,True,-0.331,80,0.033,65,,
784,ARE,2007,1.98,True,-0.135,68,-0.078,69,,
784,ARE,2008,2.19,True,-0.205,72,-0.399,89,,
784,ARE,2009,2.59,True,-0.477,91,0.155,61,,
784,ARE,2010,2.78,True,-0.115,68,0.245,56,,
784,ARE,2011,2.95,True,-0.287,77,-0.051,66,,
784,ARE,2012,2.28,True,0.51,42,0.408,50,0.59,46
784,ARE,2013,2.71,True,-0.041,63,0.062,64,0.185,64
784,ARE,2014,2.16,True,0.056,59,0.145,59,0.249,56
784,ARE,2015,2.41,True,0.172,50,0.205,58,0.243,56
784,ARE,2016,2.88,True,0.3,47,0.141,58,0.136,59
784,ARE,2017,0.9,True,0.375,46,0.338,49,0.321,51
784,ARE,2018,1.15,True,0.464,45,0.343,49,0.344,49
784,ARE,2019,0.05,True,0.599,36,0.333,49,0.328,48
784,ARE,2020,-0.27,True,0.553,40,0.317,52,0.345,50
784,ARE,2021,1.0,True,0.509,41,0.341,48,0.369,47
784,ARE,2022,2.172,True,0.51,38,0.422,47,0.453,47
784,ARE,2023,1.916,True,0.609,35,0.432,45,0.421,46
32,ARG,1995,,True,0.006,64,0.211,56,,
32,ARG,1996,,True,-0.098,66,0.162,62,,
32,ARG,1997,,True,0.058,61,0.293,49,,
32,ARG,1998,,True,-0.092,67,0.264,52,,
32,ARG,1999,,True,0.05,58,0.432,43,,
32,ARG,2000,,True,-0.09,65,0.395,47,,
32,ARG,2001,,True,-0.127,70,0.315,52,,
32,ARG,2002,,True,-0.145,69,0.287,49,,
32,ARG,2003,,True,-0.26,73,0.283,53,,
32,ARG,2004,3.51,True,-0.335,79,0.22,55,,
32,ARG,2005,3.71,True,-0.208,72,0.316,51,,
32,ARG,2006,3.43,True,-0.106,63,0.344,50,,
32,ARG,2007,3.31,True,-0.202,70,0.242,55,,
32,ARG,2008,3.26,True,-0.132,67,0.312,54,,
32,ARG,2009,3.3,True,-0.05,65,0.201,59,,
32,ARG,2010,3.14,True,-0.062,63,0.242,57,,
32,ARG,2011,2.95,True,-0.169,68,0.224,55,,
32,ARG,2012,3.01,True,-0.167,68,0.084,63,0.27,61
32,ARG,2013,2.84,True,-0.351,80,0.134,61,0.235,61
32,ARG,2014,2.86,True,-0.285,73,0.083,63,0.187,63
32,ARG,2015,3.76,True,-0.49,83,0.035,65,0.054,63
32,ARG,2016,3.74,True,-0.418,80,-0.15,70,-0.142,70
32,ARG,2017,2.44,True,-0.424,83,-0.136,70,-0.125,69
32,ARG,2018,2.41,True,-0.458,84,-0.232,77,-0.194,74
32,ARG,2019,2.23,True,-0.625,91,-0.203,75,-0.196,74
32,ARG,2020,1.85,True,-0.62,95,-0.258,77,-0.213,72
32,ARG,2021,1.85,True,-0.544,88,-0.436,83,-0.425,82
32,ARG,2022,0.703,True,-0.554,94,-0.408,85,-0.43,85
32,ARG,2023,0.831,True,-0.413,86,-0.3,80,-0.309,79
51,ARM,1995,,True,0.032,60,0.105,62,,
51,ARM,1996,,True,0.861,27,0.855,26,,
51,ARM,1997,,True,0.606,33,1.134,22,,
51,ARM,1998,,True,0.868,24,0.839,30,,
51,ARM,1999,,True,0.4,42,0.57,35,,
51,ARM,2000,,True,0.52,38,0.828,29,,
51,ARM,2001,,True,0.553,36,0.781,32,,
51,ARM,2002,,True,0.343,45,0.694,34,,
51,ARM,2003,,True,0.251,48,0.455,41,,
51,ARM,2004,,True,0.19,50,0.393,46,,
51,ARM,2005,,True,-0.112,68,0.168,61,,
51,ARM,2006,,True,-0.136,66,0.205,60,,
51,ARM,2007,,True,0.891,31,0.689,36,,
51,ARM,2008,,True,0.087,58,0.336,53,,
51,ARM,2009,,True,0.083,58,0.323,53,,
51,ARM,2010,,True,0.042,57,0.118,61,,
51,ARM,2011,,True,0.254,51,0.637,39,,
51,ARM,2012,,True,0.304,52,0.521,45,0.457,53
51,ARM,2013,,True,-0.147,66,0.019,65,-0.01,66
51,ARM,2014,,True,-0.287,74,-0.157,70,-0.034,68
51,ARM,2015,,True,-0.462,80,0.043,63,0.11,61
51,ARM,2016,,True,-0.499,86,-0.118,68,-0.025,66
51,ARM,2017,4.17,True,-0.456,85,-0.36,81,-0.271,79
51,ARM,2018,4.18,True,-0.476,86,-0.313,79,-0.249,77
51,ARM,2019,4.44,True,-0.383,78,-0.124,71,-0.23,77
51,ARM,2020,3.99,True,-0.453,80,-0.214,70,-0.224,73
51,ARM,2021,3.99,True,-0.756,105,-0.349,78,-0.357,79
51,ARM,2022,3.632,True,0.204,51,0.391,49,0.388,48
51,ARM,2023,3.408,True,0.108,56,0.059,59,0.06,59
36,AUS,1995,,True,0.023,62,0.57,34,,
36,AUS,1996,,True,0.043,60,0.466,44,,
36,AUS,1997,,True,-0.021,64,0.504,38,,
36,AUS,1998,,True,-0.165,70,0.486,39,,
36,AUS,1999,,True,-0.16,65,0.361,45,,
36,AUS,2000,,True,-0.253,71,0.252,53,,
36,AUS,2001,,True,-0.309,79,0.218,57,,
36,AUS,2002,,True,-0.262,75,0.234,55,,
36,AUS,2003,,True,-0.1,64,0.303,50,,
36,AUS,2004,2.32,True,-0.269,74,0.183,57,,
36,AUS,2005,2.02,True,-0.314,79,0.23,56,,
36,AUS,2006,2.11,True,-0.18,70,0.231,57,,
36,AUS,2007,1.88,True,-0.292,76,0.129,63,,
36,AUS,2008,1.43,True,-0.512,89,-0.178,73,,
36,AUS,2009,1.43,True,-0.534,92,-0.117,73,,
36,AUS,2010,1.52,True,-0.588,97,-0.262,77,,
36,AUS,2011,1.29,True,-0.702,103,-0.129,68,,
36,AUS,2012,1.18,True,-0.634,99,-0.193,71,-0.128,84
36,AUS,2013,1.28,True,-0.734,99,-0.236,75,-0.178,76
36,AUS,2014,1.07,True,-0.75,105,-0.328,79,-0.315,84
36,AUS,2015,2.41,True,-0.66,95,-0.242,76,-0.236,75
36,AUS,2016,2.07,True,-0.708,101,-0.236,74,-0.259,77
36,AUS,2017,2.17,True,-0.694,101,-0.396,82,-0.36,82
36,AUS,2018,2.47,True,-0.716,103,-0.345,82,-0.317,80
36,AUS,2019,2.52,True,-0.511,86,-0.377,84,-0.377,84
36,AUS,2020,1.96,True,-0.583,91,-0.356,81,-0.329,81
36,AUS,2021,1.96,True,-0.642,99,-0.637,97,-0.624,97
36,AUS,2022,1.248,True,-0.768,104,-0.389,84,-0.426,83
36,AUS,2023,0.982,True,-0.825,105,-0.416,84,-0.418,85
40,AUT,1995,,True,2.094,5,2.005,6,,
40,AUT,1996,,True,1.955,6,1.857,6,,
40,AUT,1997,,True,1.941,7,1.833,6,,
40,AUT,1998,,True,1.842,9,1.874,7,,
40,AUT,1999,,True,1.794,10,1.792,8,,
40,AUT,2000,,True,1.863,9,1.867,7,,
40,AUT,2001,,True,1.864,10,1.797,7,,
40,AUT,2002,,True,1.81,10,1.832,8,,
40,AUT,2003,,True,1.875,11,1.848,7,,
40,AUT,2004,2.95,True,1.843,10,1.825,7,,
40,AUT,2005,2.58,True,1.888,7,1.755,7,,
40,AUT,2006,2.44,True,1.815,8,1.72,7,,
40,AUT,2007,2.03,True,1.877,6,1.731,6,,
40,AUT,2008,1.68,True,1.798,8,1.631,10,,
40,AUT,2009,1.77,True,1.79,7,1.691,8,,
40,AUT,2010,1.85,True,1.769,6,1.737,10,,
40,AUT,2011,1.84,True,1.746,9,1.695,11,,
40,AUT,2012,1.71,True,1.741,7,1.626,12,1.459,11
40,AUT,2013,1.78,True,1.792,7,1.686,11,1.6,12
40,AUT,2014,1.66,True,1.801,7,1.744,10,1.68,8
40,AUT,2015,2.15,True,1.863,7,1.77,11,1.782,7
40,AUT,2016,2.84,True,1.784,9,1.738,9,1.723,9
40,AUT,2017,2.41,True,1.692,9,1.687,9,1.687,9
40,AUT,2018,2.23,True,1.796,7,1.738,9,1.745,8
40,AUT,2019,2.58,True,1.776,8,1.737,9,1.776,9
40,AUT,2020,2.27,True,1.728,8,1.73,8,1.735,8
40,AUT,2021,2.27,True,1.721,8,1.719,9,1.74,9
40,AUT,2022,1.114,True,1.639,10,1.698,10,1.698,11
40,AUT,2023,1.124,True,1.671,10,1.732,10,1.755,10
31,AZE,1995,,True,-0.455,86,-0.147,73,,
31,AZE,1996,,True,-0.029,64,0.408,48,,
31,AZE,1997,,True,-0.115,67,0.226,58,,
31,AZE,1998,,True,0.33,46,0.249,56,,
31,AZE,1999,,True,-0.399,79,-0.235,74,,
31,AZE,2000,,True,-0.38,81,-0.175,72,,
31,AZE,2001,,True,-0.688,103,-0.658,98,,
31,AZE,2002,,True,-0.748,108,-0.4,85,,
31,AZE,2003,,True,-0.794,107,-0.563,100,,
31,AZE,2004,3.25,True,-0.769,106,-0.419,87,,
31,AZE,2005,2.54,True,-0.988,122,-0.442,93,,
31,AZE,2006,2.18,True,-1.065,124,-0.648,101,,
31,AZE,2007,1.64,True,-1.081,129,-0.602,100,,
31,AZE,2008,1.67,True,-1.231,132,-0.852,112,,
31,AZE,2009,1.11,True,-1.444,136,-1.141,125,,
31,AZE,2010,1.34,True,-1.473,139,-1.239,132,,
31,AZE,2011,1.45,True,-1.33,134,-0.876,112,,
31,AZE,2012,1.41,True,-1.267,134,-0.683,102,-0.433,97
31,AZE,2013,1.66,True,-1.246,133,-1.112,122,-0.99,114
31,AZE,2014,1.55,True,-1.201,131,-1.155,124,-1.025,117
31,AZE,2015,1.86,True,-1.043,124,-0.967,116,-0.948,114
31,AZE,2016,2.02,True,-0.999,118,-0.946,113,-0.982,112
31,AZE,2017,1.51,True,-1.283,134,-1.119,124,-1.078,122
31,AZE,2018,1.65,True,-1.478,139,-1.236,128,-1.225,127
31,AZE,2019,4.28,True,-1.324,139,-0.827,107,-0.851,107
31,AZE,2020,1.75,True,-1.146,134,-0.93,113,-0.932,113
31,AZE,2021,1.74,True,-1.244,137,-0.787,106,-0.826,108
31,AZE,2022,1.309,True,-1.62,143,-0.829,109,-0.869,111
31,AZE,2023,2.259,True,-0.574,95,-0.71,101,-0.683,97
56,BEL,1995,,True,1.561,15,1.568,10,,
56,BEL,1996,,True,1.519,14,1.524,10,,
56,BEL,1997,,True,1.444,15,1.398,14,,
56,BEL,1998,,True,1.457,15,1.455,11,,
56,BEL,1999,,True,1.474,16,1.453,12,,
56,BEL,2000,,True,1.359,18,1.35,15,,
56,BEL,2001,,True,1.412,17,1.418,14,,
56,BEL,2002,,True,1.447,17,1.396,14,,
56,BEL,2003,,True,1.399,19,1.314,16,,
56,BEL,2004,3.14,True,1.276,22,1.34,18,,
56,BEL,2005,3.01,True,1.218,22,1.269,19,,
56,BEL,2006,2.75,True,1.286,24,1.199,21,,
56,BEL,2007,2.65,True,1.303,20,1.291,19,,
56,BEL,2008,2.58,True,1.236,22,1.31,17,,
56,BEL,2009,2.48,True,1.192,23,1.221,18,,
56,BEL,2010,2.65,True,1.197,23,1.265,18,,
56,BEL,2011,2.61,True,1.233,22,1.313,17,,
56,BEL,2012,2.66,True,1.186,22,1.205,20,1.172,20
56,BEL,2013,2.62,True,1.259,21,1.342,16,1.282,18
56,BEL,2014,2.61,True,1.283,20,1.3,20,1.28,19
56,BEL,2015,3.14,True,1.306,20,1.315,19,1.307,19
56,BEL,2016,3.67,True,1.312,19,1.299,19,1.267,20
56,BEL,2017,2.68,True,1.163,25,1.285,18,1.266,20
56,BEL,2018,2.61,True,1.193,21,1.257,20,1.241,20
56,BEL,2019,2.59,True,1.16,26,1.23,20,1.227,20
56,BEL,2020,2.41,True,1.213,24,1.244,21,1.227,21
56,BEL,2021,2.41,True,1.173,26,1.215,23,1.228,22
56,BEL,2022,1.431,True,1.199,25,1.084,25,1.091,24
56,BEL,2023,1.414,True,1.074,25,1.17,22,1.173,21
204,BEN,1995,,True,-1.344,134,-1.095,124,,
204,BEN,1996,,True,-1.138,127,-1.048,119,,
204,BEN,1997,,True,-1.159,125,-1.029,120,,
204,BEN,1998,,True,-0.957,115,-0.945,115,,
204,BEN,1999,,True,-1.195,127,-0.99,115,,
204,BEN,2000,,True,-0.768,114,-0.927,118,,
204,BEN,2001,,True,-1.042,123,-0.977,117,,
204,BEN,2002,,True,-0.913,115,-0.873,112,,
204,BEN,2003,,True,-1.162,130,-1.198,127,,
204,BEN,2004,,True,-1.001,122,-1.261,129,,
204,BEN,2005,,True,-0.789,110,-0.889,113,,
204,BEN,2006,,True,-0.96,118,-0.878,113,,
204,BEN,2007,,True,-0.862,112,-1.088,124,,
204,BEN,2008,,True,-0.903,115,-1.192,131,,
204,BEN,2009,,True,-0.727,105,-0.934,113,,
204,BEN,2010,,True,-0.706,106,-1.196,131,,
204,BEN,2011,,True,-1.056,124,-1.237,128,,
204,BEN,2012,,True,-1.013,121,-1.147,125,-1.792,136
204,BEN,2013,,True,-0.9,114,-0.925,109,-1.291,126
204,BEN,2014,,True,-0.706,101,-0.624,99,-0.853,110
204,BEN,2015,,True,-0.967,118,-0.841,111,-0.751,107
204,BEN,2016,,True,-0.946,114,-1.02,118,-1.023,114
204,BEN,2017,,True,-0.55,91,-0.711,105,-0.756,105
204,BEN,2018,,True,-0.619,100,-0.442,90,-0.443,89
204,BEN,2019,,True,-1.092,128,-0.903,111,-0.904,110
204,BEN,2020,,True,-0.76,101,-0.596,90,-0.665,97
204,BEN,2021,3.841,True,-0.764,107,-0.843,107,-0.816,107
204,BEN,2022,2.726,True,-1.003,125,-0.693,98,-0.636,95
204,BEN,2023,2.86,True,-0.988,120,-0.852,108,-0.856,106
854,BFA,1995,,True,-0.909,113,-0.82,108,,
854,BFA,1996,,True,-0.87,114,-0.886,115,,
854,BFA,1997,,True,-0.572,95,-0.463,89,,
854,BFA,1998,,True,-0.695,103,-0.59,98,,
854,BFA,1999,,True,-0.656,101,-0.44,93,,
854,BFA,2000,,True,-0.35,79,-0.228,76,,
854,BFA,2001,,True,-0.51,90,-0.362,84,,
854,BFA,2002,,True,-0.887,114,-0.786,109,,
854,BFA,2003,,True,-1.156,129,-1.155,123,,
854,BFA,2004,,True,-1.268,134,-1.196,126,,
854,BFA,2005,,True,-1.132,130,-1.119,125,,
854,BFA,2006,,True,-1.288,134,-1.171,130,,
854,BFA,2007,,True,-0.881,114,-0.711,104,,
854,BFA,2008,,True,-0.958,122,-0.988,118,,
854,BFA,2009,,True,-0.772,108,-1.027,121,,
854,BFA,2010,,True,-0.72,110,-0.667,106,,
854,BFA,2011,,True,-1.008,122,-1.005,118,,
854,BFA,2012,,True,-0.631,98,-0.933,116,-1.822,138
854,BFA,2013,,True,-1.061,123,-0.994,114,-1.65,140
854,BFA,2014,,True,-0.913,116,-0.966,116,-1.745,140
854,BFA,2015,,True,-0.875,112,-1.189,127,-1.11,122
854,BFA,2016,,True,-1.045,124,-1.26,130,-1.222,127
854,BFA,2017,3.52,True,-1.072,128,-1.264,131,-1.222,131
854,BFA,2018,3.94,True,-0.801,112,-1.014,120,-0.974,117
854,BFA,2019,4.71,True,-0.87,109,-0.884,109,-0.938,112
854,BFA,2020,4.45,True,-0.793,104,-0.804,106,-0.885,112
854,BFA,2021,4.45,True,-0.813,110,-0.905,112,-0.978,114
854,BFA,2022,3.503,True,-0.633,96,-0.672,97,-0.675,97
854,BFA,2023,4.009,True,-0.334,81,-0.706,100,-0.711,98
50,BGD,1995,,True,-0.726,104,-0.972,119,,
50,BGD,1996,,True,-0.839,111,-1.067,121,,
50,BGD,1997,,True,-0.671,103,-1.017,118,,
50,BGD,1998,,True,-0.82,110,-1.103,121,,
50,BGD,1999,,True,-0.902,118,-1.256,125,,
50,BGD,2000,,True,-0.596,97,-0.952,121,,
50,BGD,2001,,True,-0.835,111,-1.02,118,,
50,BGD,2002,,True,-0.876,112,-1.167,128,,
50,BGD,2003,,True,-0.936,116,-1.111,122,,
50,BGD,2004,3.1,True,-1.032,126,-1.169,124,,
50,BGD,2005,3.32,True,-0.877,116,-1.038,118,,
50,BGD,2006,3.24,True,-0.929,115,-1.075,122,,
50,BGD,2007,3.44,True,-1.007,121,-1.021,118,,
50,BGD,2008,3.27,True,-0.935,121,-1.007,119,,
50,BGD,2009,3.14,True,-0.827,111,-0.991,119,,
50,BGD,2010,3.01,True,-0.926,122,-1.159,128,,
50,BGD,2011,3.25,True,-0.92,118,-1.25,129,,
50,BGD,2012,3.41,True,-0.959,118,-1.021,121,-0.56,103
50,BGD,2013,3.24,True,-1.071,125,-1.069,120,-0.929,110
50,BGD,2014,3.27,True,-0.956,119,-1.178,126,-1.008,115
50,BGD,2015,2.82,True,-1.187,133,-1.205,128,-1.097,121
50,BGD,2016,4.08,True,-1.179,133,-1.268,131,-1.18,125
50,BGD,2017,3.5,True,-1.005,123,-1.05,120,-1.02,118
50,BGD,2018,3.55,True,-1.049,124,-1.055,122,-1.006,120
50,BGD,2019,3.56,True,-1.281,134,-1.18,124,-1.154,125
50,BGD,2020,3.52,True,-1.211,139,-1.074,122,-1.096,123
50,BGD,2021,3.52,True,-1.219,135,-0.844,108,-0.828,109
50,BGD,2022,3.036,True,-1.117,131,-0.949,117,-0.926,114
50,BGD,2023,3.135,True,-1.084,128,-1.073,124,-1.007,120
100,BGR,1995,,True,0.17,54,0.375,45,,
100,BGR,1996,,True,0.333,46,0.516,40,,
100,BGR,1997,,True,0.42,43,0.51,37,,
100,BGR,1998,,True,0.205,51,0.393,43,,
100,BGR,1999,,True,0.154,53,0.333,47,,
100,BGR,2000,,True,0.179,51,0.412,46,,
100,BGR,2001,,True,0.249,47,0.374,46,,
100,BGR,2002,,True,0.218,48,0.397,45,,
100,BGR,2003,,True,0.242,49,0.401,44,,
100,BGR,2004,3.22,True,0.167,52,0.31,50,,
100,BGR,2005,3.24,True,0.22,51,0.351,50,,
100,BGR,2006,3.15,True,0.262,52,0.427,48,,
100,BGR,2007,3.29,True,0.353,50,0.439,49,,
100,BGR,2008,3.03,True,0.369,45,0.421,49,,
100,BGR,2009,2.98,True,0.184,55,0.331,52,,
100,BGR,2010,3.24,True,0.275,50,0.382,48,,
100,BGR,2011,3.19,True,0.356,46,0.455,46,,
100,BGR,2012,3.22,True,0.322,51,0.517,46,0.615,44
100,BGR,2013,3.29,True,0.398,47,0.531,43,0.57,44
100,BGR,2014,3.19,True,0.52,44,0.482,46,0.526,45
100,BGR,2015,3.68,True,0.297,45,0.447,44,0.484,42
100,BGR,2016,4.79,True,0.409,43,0.426,43,0.45,44
100,BGR,2017,1.96,True,0.413,43,0.474,44,0.443,45
100,BGR,2018,2.06,True,0.569,39,0.574,41,0.558,42
100,BGR,2019,2.0,True,0.504,42,0.535,43,0.55,43
100,BGR,2020,1.62,True,0.471,47,0.599,40,0.594,40
100,BGR,2021,1.62,True,0.416,45,0.636,38,0.652,38
100,BGR,2022,1.621,True,0.492,40,0.722,36,0.722,36
100,BGR,2023,1.654,True,0.464,41,0.707,35,0.685,35
48,BHR,1995,,True,-0.641,99,-0.411,89,,
48,BHR,1996,,True,-0.427,80,-0.105,71,,
48,BHR,1997,,True,-0.644,101,-0.143,70,,
48,BHR,1998,,True,-0.342,77,-0.011,68,,
48,BHR,1999,,True,-0.355,76,-0.124,69,,
48,BHR,2000,,True,-0.437,84,-0.326,82,,
48,BHR,2001,,True,-0.408,81,-0.192,75,,
48,BHR,2002,,True,-0.497,87,-0.288,77,,
48,BHR,2003,,True,-0.496,86,0.017,61,,
48,BHR,2004,,True,-0.422,85,-0.154,76,,
48,BHR,2005,,True,-0.295,77,0.298,52,,
48,BHR,2006,,True,-0.283,77,0.23,58,,
48,BHR,2007,,True,-0.032,63,0.439,50,,
48,BHR,2008,,True,0.021,61,0.357,51,,
48,BHR,2009,,True,0.197,54,0.305,56,,
48,BHR,2010,,True,0.026,58,0.418,47,,
48,BHR,2011,,True,-0.26,73,0.257,54,,
48,BHR,2012,,True,0.038,61,0.327,53,0.709,37
48,BHR,2013,,True,0.357,49,0.527,44,0.689,40
48,BHR,2014,,True,-0.026,61,0.492,45,0.52,46
48,BHR,2015,,True,-0.141,67,0.237,52,0.297,49
48,BHR,2016,,True,0.026,58,0.233,54,0.258,55
48,BHR,2017,3.79,True,0.391,44,0.698,36,0.753,36
48,BHR,2018,3.85,True,0.239,52,0.54,43,0.541,43
48,BHR,2019,3.28,True,0.163,54,0.492,45,0.491,45
48,BHR,2020,2.86,True,0.405,49,0.664,37,0.579,41
48,BHR,2021,2.86,True,0.326,51,0.565,41,0.476,45
48,BHR,2022,2.221,True,0.159,52,0.457,44,0.474,45
48,BHR,2023,2.152,True,0.339,49,0.651,38,0.592,39
70,BIH,1995,,True,0.243,45,0.222,55,,
70,BIH,1996,,True,0.341,45,0.621,36,,
70,BIH,1997,,True,0.169,55,0.401,44,,
70,BIH,1998,,True,0.092,58,0.215,58,,
70,BIH,1999,,True,0.085,54,0.343,46,,
70,BIH,2000,,True,-0.056,62,0.25,54,,
70,BIH,2001,,True,-0.002,61,0.204,60,,
70,BIH,2002,,True,0.068,57,0.25,52,,
70,BIH,2003,,True,0.309,46,0.339,46,,
70,BIH,2004,3.1,True,0.435,42,0.485,42,,
70,BIH,2005,3.12,True,0.254,48,0.251,54,,
70,BIH,2006,3.21,True,0.393,48,0.391,49,,
70,BIH,2007,3.35,True,0.368,49,0.472,48,,
70,BIH,2008,3.35,True,0.356,47,0.533,44,,
70,BIH,2009,3.38,True,0.371,49,0.495,44,,
70,BIH,2010,3.37,True,0.425,44,0.378,49,,
70,BIH,2011,3.51,True,0.476,42,0.322,49,,
70,BIH,2012,3.41,True,0.492,43,0.497,47,0.569,48
70,BIH,2013,3.44,True,0.424,43,0.277,53,0.432,49
